"job_id","company_id","job_title_short","job_title","job_location","job_via","job_schedule_type","job_work_from_home","search_location","job_posted_date","job_no_degree_mention","job_health_insurance","job_country","salary_rate","salary_year_avg","salary_hour_avg","company_id (1)","name","link","link_google","thumbnail","jobz","jt","sya","skills"
552322,5835,"Data Analyst","Associate Director- Data Insights","Anywhere","via ZipRecruiter","Full-time",1,"Texas, United States","2023-06-18 16:03:12","",1,"United States","year","255829.5","",5835,"AT&T","https://www.att.com/","https://www.google.com/search?gl=us&hl=en&q=AT%26T&sa=X&ved=0ahUKEwihxZHb1ZyAAxVzF1kFHR8hC5Y4ChCYkAII7gs","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTsjRUqWtAdPf4Rl-An61lRmO6XhcSl1keI2cVIPthKF1UjyGxaDy4EKiw&s",552322,"Associate Director- Data Insights","255829.5","sql"
552322,5835,"Data Analyst","Associate Director- Data Insights","Anywhere","via ZipRecruiter","Full-time",1,"Texas, United States","2023-06-18 16:03:12","",1,"United States","year","255829.5","",5835,"AT&T","https://www.att.com/","https://www.google.com/search?gl=us&hl=en&q=AT%26T&sa=X&ved=0ahUKEwihxZHb1ZyAAxVzF1kFHR8hC5Y4ChCYkAII7gs","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTsjRUqWtAdPf4Rl-An61lRmO6XhcSl1keI2cVIPthKF1UjyGxaDy4EKiw&s",552322,"Associate Director- Data Insights","255829.5","python"
552322,5835,"Data Analyst","Associate Director- Data Insights","Anywhere","via ZipRecruiter","Full-time",1,"Texas, United States","2023-06-18 16:03:12","",1,"United States","year","255829.5","",5835,"AT&T","https://www.att.com/","https://www.google.com/search?gl=us&hl=en&q=AT%26T&sa=X&ved=0ahUKEwihxZHb1ZyAAxVzF1kFHR8hC5Y4ChCYkAII7gs","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTsjRUqWtAdPf4Rl-An61lRmO6XhcSl1keI2cVIPthKF1UjyGxaDy4EKiw&s",552322,"Associate Director- Data Insights","255829.5","r"
552322,5835,"Data Analyst","Associate Director- Data Insights","Anywhere","via ZipRecruiter","Full-time",1,"Texas, United States","2023-06-18 16:03:12","",1,"United States","year","255829.5","",5835,"AT&T","https://www.att.com/","https://www.google.com/search?gl=us&hl=en&q=AT%26T&sa=X&ved=0ahUKEwihxZHb1ZyAAxVzF1kFHR8hC5Y4ChCYkAII7gs","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTsjRUqWtAdPf4Rl-An61lRmO6XhcSl1keI2cVIPthKF1UjyGxaDy4EKiw&s",552322,"Associate Director- Data Insights","255829.5","azure"
552322,5835,"Data Analyst","Associate Director- Data Insights","Anywhere","via ZipRecruiter","Full-time",1,"Texas, United States","2023-06-18 16:03:12","",1,"United States","year","255829.5","",5835,"AT&T","https://www.att.com/","https://www.google.com/search?gl=us&hl=en&q=AT%26T&sa=X&ved=0ahUKEwihxZHb1ZyAAxVzF1kFHR8hC5Y4ChCYkAII7gs","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTsjRUqWtAdPf4Rl-An61lRmO6XhcSl1keI2cVIPthKF1UjyGxaDy4EKiw&s",552322,"Associate Director- Data Insights","255829.5","databricks"
552322,5835,"Data Analyst","Associate Director- Data Insights","Anywhere","via ZipRecruiter","Full-time",1,"Texas, United States","2023-06-18 16:03:12","",1,"United States","year","255829.5","",5835,"AT&T","https://www.att.com/","https://www.google.com/search?gl=us&hl=en&q=AT%26T&sa=X&ved=0ahUKEwihxZHb1ZyAAxVzF1kFHR8hC5Y4ChCYkAII7gs","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTsjRUqWtAdPf4Rl-An61lRmO6XhcSl1keI2cVIPthKF1UjyGxaDy4EKiw&s",552322,"Associate Director- Data Insights","255829.5","aws"
552322,5835,"Data Analyst","Associate Director- Data Insights","Anywhere","via ZipRecruiter","Full-time",1,"Texas, United States","2023-06-18 16:03:12","",1,"United States","year","255829.5","",5835,"AT&T","https://www.att.com/","https://www.google.com/search?gl=us&hl=en&q=AT%26T&sa=X&ved=0ahUKEwihxZHb1ZyAAxVzF1kFHR8hC5Y4ChCYkAII7gs","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTsjRUqWtAdPf4Rl-An61lRmO6XhcSl1keI2cVIPthKF1UjyGxaDy4EKiw&s",552322,"Associate Director- Data Insights","255829.5","pandas"
552322,5835,"Data Analyst","Associate Director- Data Insights","Anywhere","via ZipRecruiter","Full-time",1,"Texas, United States","2023-06-18 16:03:12","",1,"United States","year","255829.5","",5835,"AT&T","https://www.att.com/","https://www.google.com/search?gl=us&hl=en&q=AT%26T&sa=X&ved=0ahUKEwihxZHb1ZyAAxVzF1kFHR8hC5Y4ChCYkAII7gs","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTsjRUqWtAdPf4Rl-An61lRmO6XhcSl1keI2cVIPthKF1UjyGxaDy4EKiw&s",552322,"Associate Director- Data Insights","255829.5","pyspark"
552322,5835,"Data Analyst","Associate Director- Data Insights","Anywhere","via ZipRecruiter","Full-time",1,"Texas, United States","2023-06-18 16:03:12","",1,"United States","year","255829.5","",5835,"AT&T","https://www.att.com/","https://www.google.com/search?gl=us&hl=en&q=AT%26T&sa=X&ved=0ahUKEwihxZHb1ZyAAxVzF1kFHR8hC5Y4ChCYkAII7gs","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTsjRUqWtAdPf4Rl-An61lRmO6XhcSl1keI2cVIPthKF1UjyGxaDy4EKiw&s",552322,"Associate Director- Data Insights","255829.5","jupyter"
552322,5835,"Data Analyst","Associate Director- Data Insights","Anywhere","via ZipRecruiter","Full-time",1,"Texas, United States","2023-06-18 16:03:12","",1,"United States","year","255829.5","",5835,"AT&T","https://www.att.com/","https://www.google.com/search?gl=us&hl=en&q=AT%26T&sa=X&ved=0ahUKEwihxZHb1ZyAAxVzF1kFHR8hC5Y4ChCYkAII7gs","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTsjRUqWtAdPf4Rl-An61lRmO6XhcSl1keI2cVIPthKF1UjyGxaDy4EKiw&s",552322,"Associate Director- Data Insights","255829.5","excel"
552322,5835,"Data Analyst","Associate Director- Data Insights","Anywhere","via ZipRecruiter","Full-time",1,"Texas, United States","2023-06-18 16:03:12","",1,"United States","year","255829.5","",5835,"AT&T","https://www.att.com/","https://www.google.com/search?gl=us&hl=en&q=AT%26T&sa=X&ved=0ahUKEwihxZHb1ZyAAxVzF1kFHR8hC5Y4ChCYkAII7gs","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTsjRUqWtAdPf4Rl-An61lRmO6XhcSl1keI2cVIPthKF1UjyGxaDy4EKiw&s",552322,"Associate Director- Data Insights","255829.5","tableau"
552322,5835,"Data Analyst","Associate Director- Data Insights","Anywhere","via ZipRecruiter","Full-time",1,"Texas, United States","2023-06-18 16:03:12","",1,"United States","year","255829.5","",5835,"AT&T","https://www.att.com/","https://www.google.com/search?gl=us&hl=en&q=AT%26T&sa=X&ved=0ahUKEwihxZHb1ZyAAxVzF1kFHR8hC5Y4ChCYkAII7gs","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTsjRUqWtAdPf4Rl-An61lRmO6XhcSl1keI2cVIPthKF1UjyGxaDy4EKiw&s",552322,"Associate Director- Data Insights","255829.5","power bi"
